name,rest_type,rate,num_ratings,avg_cost,online_order,table_booking,cuisines,area,local_address,area_clean,is_quick_bites,is_casual_dining,is_cafe,is_delivery,is_dessert_parlor,is_bakery,is_beverage_shop,is_bar,is_food_court,is_fine_dining,is_lounge,is_mess,is_sweet_shop,is_pub,area_avg_rating,area_avg_cost,competition_density
The Rasoi,Casual Dining,3.7,33,650,No,No,"North Indian, Chinese, Hyderabadi",Malleshwaram,Seshadripuram,Malleshwaram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,100
The Rasoiya Street,Casual Dining,4.1,1318,800,Yes,Yes,"North Indian, Continental, Mediterranean, Chinese","Byresandra,Tavarekere,Madiwala",HSR,Madiwala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168
The Red Lantern,Casual Dining,3.7,82,800,Yes,No,"Chinese, Momos",Kammanahalli,Banaswadi,Kammanahalli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,20
The Red Tandoor,Quick Bites,3.2,6,400,Yes,No,"Chinese, North Indian",Marathahalli,Marathahalli,Marathahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116
The Rendezvous,Casual Dining,3.7,483,800,Yes,No,"Continental, Steak, Chinese, Salad, Desserts, Seafood, Italian","Byresandra,Tavarekere,Madiwala",Koramangala 4th Block,Madiwala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168
The Rennan's Cafe,Quick Bites,2.9,48,250,Yes,No,"Chinese, Fast Food, Momos",Frazer Town,Kammanahalli,Frazer Town,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,55
The Reservoire,"Bar, Casual Dining",4.5,2540,1300,No,Yes,"Continental, North Indian, Chinese, American, Pizza, Finger Food","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,Madiwala,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,6
The Restaurant,Casual Dining,3.7,23,1200,No,No,"Continental, Chinese, North Indian",Brookefield,Marathahalli,Brookefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,122
The Restaurant - Coorg,Casual Dining,4.3,504,1100,No,Yes,South Indian,Indiranagar,Indiranagar,Indiranagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106
The Retro,Quick Bites,3.2,47,300,Yes,No,"Chinese, Burger","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
The Rice Bowl,"Casual Dining, Bar",4.3,500,1300,Yes,Yes,"Chinese, Momos",Brigade Road,Lavelle Road,Brigade Road,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,20
The Rice Company,Delivery,2.8,40,500,No,No,North Indian,Marathahalli,Marathahalli,Marathahalli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,20
The Rich Crust,Cafe,3.8,43,600,Yes,No,"Cafe, European, Continental",New BEL Road,Sahakara Nagar,New BEL Road,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,5
THE RIG,"Microbrewery, Casual Dining",4.3,1585,1500,No,Yes,"Continental, Finger Food, Pizza",Bellandur,Sarjapur Road,Bellandur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,2
The Ritz-Carlton Bar - The Ritz-Carlton,Lounge,4.0,93,2000,No,No,Finger Food,Brigade Road,Residency Road,Brigade Road,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6842672413793105,835.1077586206897,13
The Roastery,Cafe,4.3,167,500,No,No,Cafe,Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,26
The Rogue Elephant,Casual Dining,4.3,1037,1000,No,Yes,"Desserts, Asian, Beverages",Basavanagudi,Basavanagudi,Basavanagudi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,41
The Rolling Pin,"Bakery, Dessert Parlor",4.0,74,400,No,No,"Bakery, Desserts",Indiranagar,Indiranagar,Indiranagar,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,2
The RoofTop,Casual Dining,3.3,4,1000,No,No,"North Indian, Asian, Mediterranean",Brigade Road,St. Marks Road,Brigade Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,131
The Royal Corner - Pai Viceroy,Casual Dining,4.2,815,900,Yes,Yes,"North Indian, Chinese",Banashankari,Jayanagar,Banashankari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,77
The Salad Studio,Cafe,4.0,107,400,Yes,No,"Cafe, Healthy Food, Salad",Bellandur,Bellandur,Bellandur,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,13
The Salt Grill - Hilton Bangalore Embassy Golflinks,Fine Dining,4.1,94,3000,No,Yes,"European, Mediterranean, Salad",Koramangala 4th Block,Domlur,Koramangala 4th Block,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5160493827160497,561.6666666666666,2
The Sanctuary,Cafe,3.9,61,450,No,No,"Cafe, Fast Food",Frazer Town,Banaswadi,Frazer Town,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,7
The Sandesh Factory,Sweet Shop,3.2,4,150,No,No,"Mithai, Desserts",Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.430072463768116,446.97463768115944,2
The Sandwich Club,Quick Bites,3.9,88,250,Yes,No,Fast Food,"Byresandra,Tavarekere,Madiwala",HSR,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
The Second Wife,Casual Dining,3.7,68,800,Yes,No,"South Indian, Andhra, Biryani",Kalyan Nagar,Hennur,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
The Shake Factory Originals,"Beverage Shop, Quick Bites",3.3,8,200,No,No,"Beverages, Fast Food",Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,2
The Shawarma Inc,Quick Bites,3.3,94,200,Yes,No,"Arabian, Fast Food","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
The Shawarma Shop,Quick Bites,2.8,40,250,No,No,Arabian,HSR,Koramangala 4th Block,HSR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,104
The Sip Shop,Quick Bites,2.8,40,200,Yes,No,"Pizza, Beverages, Ice Cream",Banashankari,Basavanagudi,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
The Sky Lounge - Tamarind Hospitality,Bar,3.7,40,1200,No,No,"North Indian, South Indian, Chinese, Continental",Kalyan Nagar,Banaswadi,Kalyan Nagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.49375,478.0729166666667,3
The Smoke Co.,Casual Dining,4.3,516,2500,Yes,Yes,"American, European","Byresandra,Tavarekere,Madiwala",Koramangala 6th Block,Madiwala,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168
The Sofraah Kebabs & Kurries - Eden Park Restaurants,Casual Dining,3.8,176,1350,No,Yes,"North Indian, Afghan",Jayanagar,Jayanagar,Jayanagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.510236220472441,494.48818897637796,36
The Souk,Cafe,3.7,66,800,Yes,No,"Cafe, Mediterranean, Italian, Pizza, Continental",Brigade Road,Ulsoor,Brigade Road,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,31
The South,Quick Bites,3.7,21,200,No,No,South Indian,Whitefield,Whitefield,Whitefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91
The Spice Bazaar,"Casual Dining, Bar",4.2,332,1000,No,Yes,"North Indian, Mughlai",Brigade Road,Lavelle Road,Brigade Road,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,20
The Spice Box,Casual Dining,3.6,30,800,No,No,"North Indian, South Indian",Indiranagar,Old Airport Road,Indiranagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106
The Spice Factory,Casual Dining,3.1,29,550,Yes,No,"North Indian, Mughlai, Chinese",HSR,HSR,HSR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,39
The Spice Pavillion,Casual Dining,3.7,125,600,Yes,No,North Indian,Brookefield,Marathahalli,Brookefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,122
The Spice Saga,Casual Dining,3.7,124,750,Yes,No,"Biryani, North Indian, Chinese, Seafood",Banashankari,Kumaraswamy Layout,Banashankari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,77
The Spicy Kitchen,Quick Bites,3.1,17,300,Yes,No,"Arabian, Rolls",Old Airport Road,Thippasandra,Old Airport Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.332967032967033,581.8681318681319,38
The Square - Novotel,Fine Dining,4.3,760,2500,No,Yes,"Continental, North Indian, Japanese, Italian",Bellandur,Marathahalli,Bellandur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4759002770083103,542.7423822714682,3
The Square Table,Casual Dining,4.2,560,1000,Yes,Yes,"North Indian, Maharashtrian, South Indian",Brookefield,Whitefield,Brookefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,122
The Story Wall Bistro,Casual Dining,3.7,18,600,No,No,"Italian, Continental",Kalyan Nagar,Banaswadi,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
The Street Kitchen,Quick Bites,3.7,16,300,Yes,No,"North Indian, Fast Food, Chinese, Beverages",Malleshwaram,New BEL Road,Malleshwaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163
The Studio Bar,Lounge,4.0,775,1400,No,No,"Italian, American, North Indian",Malleshwaram,Malleshwaram,Malleshwaram,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.629601990049751,576.6666666666666,3
The Studio Cafe,Cafe,3.8,20,400,No,No,"Cafe, Beverages",Basavanagudi,Jayanagar,Basavanagudi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,16
The Sugar Factory - Le Meridien,Club,3.9,628,2000,No,No,Finger Food,Lavelle Road,Sankey Road,Lavelle Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.630496453900709,857.8014184397163,1
The Sugar Fairy,Bakery,4.3,241,100,No,No,"Bakery, Desserts",Frazer Town,Frazer Town,Frazer Town,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,10
The Sugar Therapy,"Dessert Parlor, Bakery",3.8,25,500,No,No,"Desserts, Bakery",Brigade Road,Richmond Road,Brigade Road,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,1
The Sweet Spot,Dessert Parlor,4.0,157,300,No,No,Desserts,Koramangala 4th Block,Koramangala 6th Block,Koramangala 4th Block,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5160493827160497,561.6666666666666,5
The Table,Bakery,3.8,42,400,Yes,No,"Bakery, Desserts",Old Airport Road,Indiranagar,Old Airport Road,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.332967032967033,581.8681318681319,5
The Taj Hotel,Quick Bites,3.5,12,350,No,No,"Biryani, Mughlai",Basavanagudi,City Market,Basavanagudi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110
The Tandoori Chai,Quick Bites,3.9,60,400,Yes,No,"North Indian, Fast Food, Street Food, Beverages","Byresandra,Tavarekere,Madiwala",HSR,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
The Tao Terraces,Casual Dining,3.9,1937,2100,Yes,Yes,"Thai, Japanese, Korean, Burmese, Chinese",Lavelle Road,MG Road,Lavelle Road,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.630496453900709,857.8014184397163,39
The Taste Adda,Quick Bites,2.8,40,200,No,No,"North Indian, Fast Food, Beverages",Brigade Road,Ulsoor,Brigade Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117
The Taste Players,Casual Dining,3.7,51,500,Yes,No,"North Indian, Chinese, Mughlai, Biryani",Whitefield,Whitefield,Whitefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,62
The Teal Door Cafe,Cafe,4.2,1852,800,Yes,No,"Cafe, Continental",Indiranagar,Indiranagar,Indiranagar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,34
The Terminus - The Oterra,Lounge,4.0,119,2500,No,Yes,"Finger Food, Continental",Electronic City,Electronic City,Electronic City,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3635235732009927,511.04218362282876,5
The Terrace at Gilly's Redefined,"Microbrewery, Casual Dining",4.5,905,1400,No,Yes,"Continental, Finger Food, Asian, North Indian",Koramangala 6th Block,Koramangala 4th Block,Koramangala 6th Block,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.356338028169014,380.28169014084506,1
The Terrace at Windmills Craftworks,Casual Dining,4.1,450,1800,No,No,North Indian,Brookefield,Whitefield,Brookefield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,122
The Thali Company,"Takeaway, Delivery",3.3,7,600,No,No,"North Indian, Lucknowi",HSR,HSR,HSR,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,17
The ThickShake Factory,Beverage Shop,2.8,19,350,Yes,No,"Beverages, Juices",Brigade Road,Cunningham Road,Brigade Road,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,6
The Three Dragons,Delivery,3.3,5,400,No,No,Chinese,Electronic City,Electronic City,Electronic City,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,11
The Tiffin Express,Quick Bites,2.6,16,250,No,No,South Indian,Koramangala 4th Block,Koramangala 4th Block,Koramangala 4th Block,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5160493827160497,561.6666666666666,54
The Timber Times Cafe,Cafe,3.2,4,0,No,No,Cafe,Malleshwaram,Malleshwaram,Malleshwaram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,28
The Tiny Taproom,"Bar, Casual Dining",2.8,40,800,No,No,"South Indian, North Indian, Chinese, Thai",Indiranagar,Indiranagar,Indiranagar,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,8
The Tower Of Pizza,Quick Bites,2.9,16,500,No,No,"Pizza, Italian","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
The Trundle,Casual Dining,3.7,133,700,Yes,No,"Chinese, Thai, Continental, North Indian",Banashankari,Jayanagar,Banashankari,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,77
The Tucck Box,Quick Bites,3.4,7,300,No,No,"Chinese, South Indian",JP Nagar,JP Nagar,JP Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,30
The Twenty Handmade Chocolates,Confectionery,3.8,30,300,Yes,No,Desserts,HSR,HSR,HSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,1
The Twisted Desi,Casual Dining,2.8,40,1000,Yes,Yes,"Continental, Italian, North Indian, Chinese",Frazer Town,Indiranagar,Frazer Town,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,20
The Underground Gastropub,Pub,3.0,37,1000,No,No,Finger Food,"Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,Madiwala,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733,486.01503759398497,2
The Underpass Pub & Grub,"Pub, Casual Dining",4.0,720,1500,No,Yes,"Finger Food, Continental, North Indian, Chinese",JP Nagar,JP Nagar,JP Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3260869565217392,441.30434782608694,1
The Upper Deck - Raaj Residency,Casual Dining,3.6,35,800,Yes,No,"North Indian, Chinese",Basavanagudi,Basavanagudi,Basavanagudi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,41
The Urban Roof,Casual Dining,3.6,80,800,Yes,No,"Italian, Chinese, Continental",Kammanahalli,Kalyan Nagar,Kammanahalli,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,20
The US Burger,Quick Bites,3.0,13,150,No,No,Fast Food,Electronic City,Electronic City,Electronic City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,188
The Vacationer's Cafe,Cafe,4.1,306,600,Yes,No,"Cafe, Continental, Mexican","Byresandra,Tavarekere,Madiwala",Koramangala 7th Block,Madiwala,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,57
The Vape,Casual Dining,4.0,600,800,Yes,No,"Asian, Beverages",Bellandur,HSR,Bellandur,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,101
The Velu's,Kiosk,3.6,12,200,No,No,"Fast Food, Chinese",Indiranagar,Domlur,Indiranagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,3
The Village Hotel,Quick Bites,3.5,14,450,Yes,No,Kerala,"Byresandra,Tavarekere,Madiwala",HSR,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
The Village Restaurant,Quick Bites,3.0,9,200,No,No,"North Indian, Chinese",Whitefield,Whitefield,Whitefield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91
The Vintage Cafe,Cafe,3.0,62,400,Yes,No,"Cafe, French, North Indian",Banashankari,Banashankari,Banashankari,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,25
The Waffcake Legacy,Dessert Parlor,4.0,167,350,Yes,No,"Desserts, Street Food, Sandwich, Beverages",Brookefield,Marathahalli,Brookefield,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,14
The Waffle Press,Dessert Parlor,4.2,122,400,Yes,No,"Desserts, Ice Cream",MG Road,St. Marks Road,MG Road,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.540625,543.75,3
The Waffle Street,"Quick Bites, Dessert Parlor",3.9,46,300,Yes,No,"Continental, Beverages, Burger, Coffee, Desserts","Byresandra,Tavarekere,Madiwala",HSR,Madiwala,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,2
The Waffle Yard,"Dessert Parlor, Quick Bites",4.2,149,300,No,No,"Desserts, Fast Food",New BEL Road,New BEL Road,New BEL Road,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,1
The Waffles Hut,Dessert Parlor,3.6,17,400,Yes,No,Desserts,Malleshwaram,Malleshwaram,Malleshwaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,18
The Waverly Express,Cafe,3.5,12,650,No,No,Cafe,Whitefield,Whitefield,Whitefield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,7
The Whiskey Bar,Bar,3.7,43,2800,No,Yes,"Finger Food, North Indian",Brigade Road,Race Course Road,Brigade Road,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,11
The White Room - Coffee & Kitchen,Cafe,4.0,1701,1000,No,Yes,"Cafe, Continental, American, Desserts",Brigade Road,Church Street,Brigade Road,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,31
The Whitefield Arms Pub & Microbrewery,"Pub, Microbrewery",4.2,1113,1600,Yes,Yes,"British, Continental, BBQ",Whitefield,Whitefield,Whitefield,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.512260536398468,694.4444444444445,2
The Wicked Cup,Cafe,3.9,56,350,No,No,"Cafe, Sandwich, Fast Food, Beverages, Desserts",HSR,HSR,HSR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,14
The Wok,Food Court,2.8,89,500,Yes,No,"Chinese, Momos",Brookefield,Whitefield,Brookefield,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4454926624737947,526.8343815513626,16
The Wok Shop,Quick Bites,3.4,7,500,Yes,No,"Asian, Chinese, Momos, Fast Food, Indonesian, Korean",Brigade Road,Ulsoor,Brigade Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117
The World Cafe,Cafe,3.8,31,600,No,No,Cafe,Malleshwaram,Malleshwaram,Malleshwaram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,28
The Yellow Chilli,Casual Dining,3.8,583,1200,Yes,Yes,"North Indian, Mughlai, Biryani",Jayanagar,Jayanagar,Jayanagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.510236220472441,494.48818897637796,36
The Yellow Submarine,"Microbrewery, Casual Dining",4.4,2075,1200,No,Yes,"Continental, North Indian, Chinese, Pizza, Thai",JP Nagar,Bannerghatta Road,JP Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,1
The Yellow Tuk-Tuk Cafe,Cafe,3.6,16,500,No,No,"Cafe, Continental, Beverages","Byresandra,Tavarekere,Madiwala",Koramangala 5th Block,Madiwala,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,57
The Yogisthaan Cafe,Cafe,4.1,60,600,Yes,No,"Cafe, Healthy Food, Salad, Beverages","Byresandra,Tavarekere,Madiwala",Koramangala 2nd Block,Madiwala,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,57
The Yummy Box,Quick Bites,3.8,28,200,Yes,No,"North Indian, Chinese",Marathahalli,Marathahalli,Marathahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116
The Yummy Tummy,Quick Bites,3.5,13,200,No,No,"North Indian, Street Food",Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,227
The Zaika Of Banaras,Quick Bites,3.3,26,350,Yes,No,"North Indian, Street Food",Marathahalli,Marathahalli,Marathahalli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116
Theeram Restaurant,Quick Bites,3.8,46,400,Yes,No,"North Indian, Kerala",Sarjapur Road,Sarjapur Road,Sarjapur Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4453703703703704,470.8333333333333,52
Thejas Bhavan,Quick Bites,3.5,27,400,Yes,No,"North Indian, South Indian, Chinese",Bannerghatta Road,Bannerghatta Road,Bannerghatta Road,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,227
TheRiceBowl.In,Takeaway,3.4,19,200,Yes,No,"Biryani, North Indian",Bannerghatta Road,BTM,Bannerghatta Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,5
TherPUP - a Dog Cafe,Cafe,4.2,1012,700,No,No,Cafe,Whitefield,Whitefield,Whitefield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,7
Thindi Mane,Quick Bites,3.4,6,300,No,No,South Indian,JP Nagar,JP Nagar,JP Nagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,30
Thindi Palace,Casual Dining,3.1,61,600,No,No,"North Indian, South Indian, Chinese",Rajajinagar,Basaveshwara Nagar,Rajajinagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4486486486486485,407.2972972972973,24
Third Wave Coffee Roasters,Cafe,2.8,40,800,No,No,"Cafe, Continental, Desserts",Brookefield,Whitefield,Brookefield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,14
Third Wave Coffee Roasters @ The Bohemian House,Cafe,2.8,40,800,No,No,"Cafe, Continental, Desserts",Lavelle Road,Richmond Road,Lavelle Road,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.630496453900709,857.8014184397163,11
Thirsty Tiger,"Bar, Casual Dining",3.5,51,1300,No,Yes,"Continental, Finger Food",Bannerghatta Road,JP Nagar,Bannerghatta Road,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.430072463768116,446.97463768115944,2
Thiruvithamkoor Restaurant,Quick Bites,3.3,294,400,Yes,No,"Kerala, Seafood, South Indian, Biryani",Bellandur,Sarjapur Road,Bellandur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,118
This Cafe Has No Name Cafe,Cafe,3.2,79,500,Yes,No,"Cafe, Beverages",Electronic City,Electronic City,Electronic City,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.04218362282876,13
Thom's Bakery,"Bakery, Quick Bites",4.1,211,200,No,No,"Bakery, Fast Food",Brigade Road,Frazer Town,Brigade Road,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,4
Thomson's Bakery,Bakery,3.5,7,300,No,No,Bakery,Frazer Town,Frazer Town,Frazer Town,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,10
Thottathil Restaurant,Quick Bites,3.8,69,300,No,No,"Kerala, South Indian, Biryani","Byresandra,Tavarekere,Madiwala",BTM,Madiwala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316
Thran,Casual Dining,4.2,308,1300,No,Yes,Korean,Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105
Thran Bakery,Bakery,3.6,8,600,No,No,"Bakery, Desserts, Beverages",Kalyan Nagar,Kalyan Nagar,Kalyan Nagar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,8
Three Dots & A Dash,"Bar, Casual Dining",4.3,1196,1500,No,Yes,"European, Continental",Bannerghatta Road,JP Nagar,Bannerghatta Road,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.430072463768116,446.97463768115944,2
Thrilok Restaurant,Quick Bites,3.4,9,350,No,No,"Mangalorean, Seafood",Banashankari,Banashankari,Banashankari,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191
